Date,District,Latitude,Longitude,Rainfall_mm,Temperature_C,Humidity_pct,WindSpeed_ms
20190905,Tirunelveli,8.5495014,77.5805178,10.73,25.83,85.82,3.6
20190906,Tirunelveli,8.5495014,77.5805178,5.69,26.17,85.97,4.06
20190907,Tirunelveli,8.5495014,77.5805178,1.14,26.0,86.96,3.8
20190908,Tirunelveli,8.5495014,77.5805178,0.28,25.85,82.95,3.77
20190909,Tirunelveli,8.5495014,77.5805178,0.14,25.92,79.05,4.01
20190910,Tirunelveli,8.5495014,77.5805178,0.5,26.04,84.47,3.29
20190911,Tirunelveli,8.5495014,77.5805178,1.44,26.03,85.74,3.05
20190912,Tirunelveli,8.5495014,77.5805178,1.39,25.91,84.16,2.37
20190913,Tirunelveli,8.5495014,77.5805178,2.54,25.82,81.48,2.54
20190914,Tirunelveli,8.5495014,77.5805178,1.04,25.84,84.62,2.41
20190915,Tirunelveli,8.5495014,77.5805178,1.93,26.36,81.14,2.59
20190916,Tirunelveli,8.5495014,77.5805178,4.09,25.76,84.56,3.31
20190917,Tirunelveli,8.5495014,77.5805178,0.88,26.31,80.81,3.46
20190918,Tirunelveli,8.5495014,77.5805178,3.38,26.28,83.6,3.54
20190919,Tirunelveli,8.5495014,77.5805178,1.8,25.94,83.85,3.49
20190920,Tirunelveli,8.5495014,77.5805178,1.85,26.02,81.7,2.26
20190921,Tirunelveli,8.5495014,77.5805178,0.1,25.9,78.52,2.36
20190922,Tirunelveli,8.5495014,77.5805178,18.57,26.57,81.76,2.81
20190923,Tirunelveli,8.5495014,77.5805178,19.27,25.64,89.17,2.58
20190924,Tirunelveli,8.5495014,77.5805178,14.3,24.86,87.42,2.92
20190925,Tirunelveli,8.5495014,77.5805178,9.96,24.98,88.48,2.23
20190926,Tirunelveli,8.5495014,77.5805178,13.26,24.66,88.04,1.87
20190927,Tirunelveli,8.5495014,77.5805178,0.65,25.4,81.38,0.74
20190928,Tirunelveli,8.5495014,77.5805178,1.71,25.92,81.49,1.22
20190929,Tirunelveli,8.5495014,77.5805178,12.33,25.13,83.94,1.3
20190930,Tirunelveli,8.5495014,77.5805178,3.37,24.58,85.52,1.47
20191001,Tirunelveli,8.5495014,77.5805178,0.9,25.23,83.22,1.65
20191002,Tirunelveli,8.5495014,77.5805178,0.99,26.22,80.68,0.81
20191003,Tirunelveli,8.5495014,77.5805178,5.04,26.09,84.74,1.29
20191004,Tirunelveli,8.5495014,77.5805178,1.32,25.1,86.49,2.02
20191005,Tirunelveli,8.5495014,77.5805178,0.43,25.83,83.52,1.69
20191006,Tirunelveli,8.5495014,77.5805178,0.22,25.78,82.03,1.53
20191007,Tirunelveli,8.5495014,77.5805178,2.41,25.66,83.98,2.01
20191008,Tirunelveli,8.5495014,77.5805178,2.28,25.59,86.48,2.05
20191009,Tirunelveli,8.5495014,77.5805178,0.77,25.53,87.57,1.57
20191010,Tirunelveli,8.5495014,77.5805178,0.56,25.73,84.9,1.33
20191011,Tirunelveli,8.5495014,77.5805178,9.49,25.25,85.79,0.94
20191012,Tirunelveli,8.5495014,77.5805178,5.16,25.43,83.37,0.94
20191013,Tirunelveli,8.5495014,77.5805178,5.88,26.11,82.75,0.7
20191014,Tirunelveli,8.5495014,77.5805178,15.45,25.91,85.86,1.25
20191015,Tirunelveli,8.5495014,77.5805178,16.18,25.57,87.94,1.71
20191016,Tirunelveli,8.5495014,77.5805178,13.39,24.82,87.95,0.86
20191017,Tirunelveli,8.5495014,77.5805178,23.58,24.43,88.18,1.03
20191018,Tirunelveli,8.5495014,77.5805178,8.43,24.79,89.02,1.26
20191019,Tirunelveli,8.5495014,77.5805178,22.56,24.84,88.54,1.12
20191020,Tirunelveli,8.5495014,77.5805178,34.97,24.96,89.14,1.1
20191021,Tirunelveli,8.5495014,77.5805178,37.73,24.21,94.72,2.03
20191022,Tirunelveli,8.5495014,77.5805178,1.01,24.22,89.92,1.8
20191023,Tirunelveli,8.5495014,77.5805178,6.1,24.73,88.23,2.66
20191024,Tirunelveli,8.5495014,77.5805178,2.5,23.94,90.22,2.39
20191025,Tirunelveli,8.5495014,77.5805178,3.69,24.66,86.71,2.21
20191026,Tirunelveli,8.5495014,77.5805178,1.33,24.27,85.1,1.72
20191027,Tirunelveli,8.5495014,77.5805178,4.6,23.96,83.8,1.24
20191028,Tirunelveli,8.5495014,77.5805178,4.45,23.89,85.82,2.09
20191029,Tirunelveli,8.5495014,77.5805178,39.92,24.05,90.42,3.03
20191030,Tirunelveli,8.5495014,77.5805178,37.5,24.36,93.28,2.57
20191031,Tirunelveli,8.5495014,77.5805178,20.2,24.46,94.07,2.47
20191101,Tirunelveli,8.5495014,77.5805178,0.1,25.45,82.98,0.66
20191102,Tirunelveli,8.5495014,77.5805178,3.53,25.57,84.2,0.95
20191103,Tirunelveli,8.5495014,77.5805178,24.22,24.88,85.49,0.97
20191104,Tirunelveli,8.5495014,77.5805178,1.98,25.09,82.83,1.2
20191105,Tirunelveli,8.5495014,77.5805178,0.78,24.89,88.34,0.97
20191106,Tirunelveli,8.5495014,77.5805178,0.41,25.24,88.17,1.75
20191107,Tirunelveli,8.5495014,77.5805178,1.24,25.59,87.76,1.75
20191108,Tirunelveli,8.5495014,77.5805178,0.9,25.53,89.2,1.68
20191109,Tirunelveli,8.5495014,77.5805178,0.28,25.82,87.29,1.12
20191110,Tirunelveli,8.5495014,77.5805178,2.55,25.65,86.95,1.16
20191111,Tirunelveli,8.5495014,77.5805178,2.46,25.06,88.33,1.09
20191112,Tirunelveli,8.5495014,77.5805178,0.92,24.57,88.68,1.52
20191113,Tirunelveli,8.5495014,77.5805178,0.49,24.93,89.48,2.61
20191114,Tirunelveli,8.5495014,77.5805178,3.83,25.16,89.21,2.13
20191115,Tirunelveli,8.5495014,77.5805178,16.49,25.3,89.19,1.93
20191116,Tirunelveli,8.5495014,77.5805178,44.2,25.13,89.6,1.84
20191117,Tirunelveli,8.5495014,77.5805178,5.87,25.34,90.36,2.07
20191118,Tirunelveli,8.5495014,77.5805178,4.78,25.78,89.42,1.87
20191119,Tirunelveli,8.5495014,77.5805178,2.04,25.42,89.05,1.93
20191120,Tirunelveli,8.5495014,77.5805178,6.24,24.94,90.81,1.88
20191121,Tirunelveli,8.5495014,77.5805178,5.3,24.99,89.69,2.37
20191122,Tirunelveli,8.5495014,77.5805178,19.97,24.42,92.1,1.79
20191123,Tirunelveli,8.5495014,77.5805178,4.04,24.71,90.75,2.98
20191124,Tirunelveli,8.5495014,77.5805178,4.95,24.83,90.59,2.45
20191125,Tirunelveli,8.5495014,77.5805178,4.3,24.67,91.66,2.53
20191126,Tirunelveli,8.5495014,77.5805178,1.92,24.87,90.03,3.24
20191127,Tirunelveli,8.5495014,77.5805178,1.76,25.07,89.43,2.47
20191128,Tirunelveli,8.5495014,77.5805178,2.27,25.46,90.57,2.43
20191129,Tirunelveli,8.5495014,77.5805178,39.06,25.08,92.88,2.42
20191130,Tirunelveli,8.5495014,77.5805178,61.84,24.45,94.88,2.79
20191201,Tirunelveli,8.5495014,77.5805178,6.15,24.57,95.76,1.84
20191202,Tirunelveli,8.5495014,77.5805178,5.4,24.64,91.47,1.93
20191203,Tirunelveli,8.5495014,77.5805178,3.32,24.51,89.87,2.33
20191204,Tirunelveli,8.5495014,77.5805178,3.31,24.67,89.41,3.13
20191205,Tirunelveli,8.5495014,77.5805178,5.64,24.02,91.35,3.5
20191206,Tirunelveli,8.5495014,77.5805178,3.31,23.3,91.42,4.16
20191207,Tirunelveli,8.5495014,77.5805178,4.54,24.39,90.58,3.14
20191208,Tirunelveli,8.5495014,77.5805178,0.38,23.82,89.8,2.74
20191209,Tirunelveli,8.5495014,77.5805178,0.0,23.52,89.15,2.66
20191210,Tirunelveli,8.5495014,77.5805178,0.82,23.8,87.9,2.43
20191211,Tirunelveli,8.5495014,77.5805178,0.18,23.75,88.78,2.16
20191212,Tirunelveli,8.5495014,77.5805178,0.22,23.98,89.98,2.18
20191213,Tirunelveli,8.5495014,77.5805178,0.85,24.43,90.97,2.33
20191214,Tirunelveli,8.5495014,77.5805178,4.02,24.53,91.35,2.74
20191215,Tirunelveli,8.5495014,77.5805178,1.09,24.17,88.38,3.4
20191216,Tirunelveli,8.5495014,77.5805178,0.04,23.69,89.69,2.52
20191217,Tirunelveli,8.5495014,77.5805178,0.38,24.09,90.15,3.32
20191218,Tirunelveli,8.5495014,77.5805178,0.51,24.33,89.4,3.92
20191219,Tirunelveli,8.5495014,77.5805178,0.4,24.63,89.19,3.98
20191220,Tirunelveli,8.5495014,77.5805178,30.62,24.32,91.63,3.23
20191221,Tirunelveli,8.5495014,77.5805178,6.97,23.64,93.13,2.71
20191222,Tirunelveli,8.5495014,77.5805178,0.24,24.42,89.74,2.68
20191223,Tirunelveli,8.5495014,77.5805178,0.03,24.09,89.6,2.38
20191224,Tirunelveli,8.5495014,77.5805178,0.06,23.23,92.35,2.2
20191225,Tirunelveli,8.5495014,77.5805178,2.62,24.97,90.72,2.42
20191226,Tirunelveli,8.5495014,77.5805178,0.17,24.27,89.27,2.49
20191227,Tirunelveli,8.5495014,77.5805178,0.0,23.77,89.34,2.48
20191228,Tirunelveli,8.5495014,77.5805178,0.0,22.87,88.14,2.16
20191229,Tirunelveli,8.5495014,77.5805178,0.0,23.66,88.63,2.51
20191230,Tirunelveli,8.5495014,77.5805178,0.0,23.85,89.31,2.46
20191231,Tirunelveli,8.5495014,77.5805178,0.0,23.95,88.5,1.98
20200101,Tirunelveli,8.5495014,77.5805178,0.01,24.55,88.69,1.61
20200102,Tirunelveli,8.5495014,77.5805178,0.06,24.97,89.12,2.08
20200103,Tirunelveli,8.5495014,77.5805178,0.04,25.21,88.27,2.09
20200104,Tirunelveli,8.5495014,77.5805178,8.13,25.24,89.03,1.4
20200105,Tirunelveli,8.5495014,77.5805178,2.4,24.97,88.58,1.72
20200106,Tirunelveli,8.5495014,77.5805178,0.04,24.57,89.19,2.77
20200107,Tirunelveli,8.5495014,77.5805178,2.79,24.09,89.4,2.61
20200108,Tirunelveli,8.5495014,77.5805178,1.09,24.03,87.17,2.47
20200109,Tirunelveli,8.5495014,77.5805178,0.0,23.42,85.36,2.17
20200110,Tirunelveli,8.5495014,77.5805178,0.0,22.49,85.61,2.42
20200111,Tirunelveli,8.5495014,77.5805178,0.0,22.41,85.21,2.55
20200112,Tirunelveli,8.5495014,77.5805178,0.0,22.23,83.97,2.44
20200113,Tirunelveli,8.5495014,77.5805178,0.0,22.8,83.56,1.87
20200114,Tirunelveli,8.5495014,77.5805178,0.0,22.79,83.55,1.85
20200115,Tirunelveli,8.5495014,77.5805178,0.0,22.3,82.28,2.12
20200116,Tirunelveli,8.5495014,77.5805178,0.0,22.73,80.79,1.83
20200117,Tirunelveli,8.5495014,77.5805178,0.12,23.68,85.96,2.13
20200118,Tirunelveli,8.5495014,77.5805178,0.12,24.73,85.58,2.3
20200119,Tirunelveli,8.5495014,77.5805178,1.81,24.96,85.25,3.15
20200120,Tirunelveli,8.5495014,77.5805178,0.15,24.22,82.95,2.69
20200121,Tirunelveli,8.5495014,77.5805178,0.0,24.16,80.86,2.85
20200122,Tirunelveli,8.5495014,77.5805178,0.0,24.79,81.61,3.92
20200123,Tirunelveli,8.5495014,77.5805178,0.0,24.88,84.1,3.53
20200124,Tirunelveli,8.5495014,77.5805178,0.0,24.76,80.69,3.55
20200125,Tirunelveli,8.5495014,77.5805178,0.0,24.2,79.03,2.34
20200126,Tirunelveli,8.5495014,77.5805178,0.0,23.79,75.51,2.19
20200127,Tirunelveli,8.5495014,77.5805178,0.0,24.0,73.59,1.71
20200128,Tirunelveli,8.5495014,77.5805178,0.0,24.14,74.26,1.79
20200129,Tirunelveli,8.5495014,77.5805178,0.0,24.33,76.59,1.94
20200130,Tirunelveli,8.5495014,77.5805178,0.0,24.94,74.11,1.8
20200131,Tirunelveli,8.5495014,77.5805178,0.0,24.77,75.3,2.26
20200201,Tirunelveli,8.5495014,77.5805178,0.0,24.82,75.41,2.35
20200202,Tirunelveli,8.5495014,77.5805178,0.0,25.46,71.44,2.9
20200203,Tirunelveli,8.5495014,77.5805178,0.0,25.33,71.77,2.58
20200204,Tirunelveli,8.5495014,77.5805178,0.0,25.29,73.96,2.37
20200205,Tirunelveli,8.5495014,77.5805178,0.01,26.34,74.24,2.03
20200206,Tirunelveli,8.5495014,77.5805178,0.0,26.07,72.48,1.97
20200207,Tirunelveli,8.5495014,77.5805178,0.06,26.49,72.3,1.57
20200208,Tirunelveli,8.5495014,77.5805178,0.1,27.14,71.33,1.16
20200209,Tirunelveli,8.5495014,77.5805178,0.01,27.04,67.48,2.31
20200210,Tirunelveli,8.5495014,77.5805178,0.0,26.24,69.42,3.26
20200211,Tirunelveli,8.5495014,77.5805178,0.0,26.18,69.47,3.61
20200212,Tirunelveli,8.5495014,77.5805178,0.03,26.62,71.65,3.7
20200213,Tirunelveli,8.5495014,77.5805178,0.03,26.85,71.39,3.11
20200214,Tirunelveli,8.5495014,77.5805178,0.02,26.03,67.65,2.11
20200215,Tirunelveli,8.5495014,77.5805178,1.7,26.79,70.21,1.79
20200216,Tirunelveli,8.5495014,77.5805178,0.0,26.56,66.92,2.5
20200217,Tirunelveli,8.5495014,77.5805178,0.0,26.69,65.32,2.85
20200218,Tirunelveli,8.5495014,77.5805178,0.0,25.55,64.95,2.95
20200219,Tirunelveli,8.5495014,77.5805178,0.0,25.49,64.89,2.86
20200220,Tirunelveli,8.5495014,77.5805178,0.0,25.39,69.25,3.25
20200221,Tirunelveli,8.5495014,77.5805178,3.14,26.09,75.08,3.57
20200222,Tirunelveli,8.5495014,77.5805178,3.78,26.62,75.25,4.96
20200223,Tirunelveli,8.5495014,77.5805178,0.02,26.73,70.73,4.11
20200224,Tirunelveli,8.5495014,77.5805178,0.0,26.48,70.74,3.36
20200225,Tirunelveli,8.5495014,77.5805178,0.0,27.06,70.99,2.08
20200226,Tirunelveli,8.5495014,77.5805178,0.0,26.97,68.84,2.5
20200227,Tirunelveli,8.5495014,77.5805178,0.0,27.27,66.06,2.89
20200228,Tirunelveli,8.5495014,77.5805178,0.0,27.77,65.19,2.77
20200229,Tirunelveli,8.5495014,77.5805178,0.0,27.15,64.04,2.12
20200301,Tirunelveli,8.5495014,77.5805178,0.0,27.81,60.22,2.1
20200302,Tirunelveli,8.5495014,77.5805178,0.46,28.21,61.18,1.56
20200303,Tirunelveli,8.5495014,77.5805178,0.36,28.86,60.79,1.49
20200304,Tirunelveli,8.5495014,77.5805178,0.56,29.35,65.22,1.43
20200305,Tirunelveli,8.5495014,77.5805178,0.28,27.26,72.84,1.29
20200306,Tirunelveli,8.5495014,77.5805178,0.16,29.04,64.75,2.06
20200307,Tirunelveli,8.5495014,77.5805178,0.05,28.74,62.25,2.23
20200308,Tirunelveli,8.5495014,77.5805178,0.0,28.81,62.95,1.64
20200309,Tirunelveli,8.5495014,77.5805178,0.02,29.67,61.47,2.02
20200310,Tirunelveli,8.5495014,77.5805178,0.04,29.42,54.07,2.42
20200311,Tirunelveli,8.5495014,77.5805178,0.03,28.92,61.59,2.16
20200312,Tirunelveli,8.5495014,77.5805178,0.01,29.11,60.86,2.03
20200313,Tirunelveli,8.5495014,77.5805178,0.0,28.86,57.93,2.32
20200314,Tirunelveli,8.5495014,77.5805178,0.0,29.47,58.19,2.22
20200315,Tirunelveli,8.5495014,77.5805178,0.0,29.44,57.41,2.31
20200316,Tirunelveli,8.5495014,77.5805178,0.01,29.54,61.92,3.51
20200317,Tirunelveli,8.5495014,77.5805178,0.0,29.37,61.52,3.87
20200318,Tirunelveli,8.5495014,77.5805178,0.06,28.53,68.11,2.72
20200319,Tirunelveli,8.5495014,77.5805178,0.14,29.69,59.61,2.42
20200320,Tirunelveli,8.5495014,77.5805178,0.02,30.0,57.34,1.85
20200321,Tirunelveli,8.5495014,77.5805178,0.97,29.66,63.09,1.91
20200322,Tirunelveli,8.5495014,77.5805178,1.53,30.28,60.69,1.6
20200323,Tirunelveli,8.5495014,77.5805178,0.89,29.97,61.55,1.64
20200324,Tirunelveli,8.5495014,77.5805178,0.05,29.72,56.62,1.89
20200325,Tirunelveli,8.5495014,77.5805178,0.75,29.42,57.94,2.0
20200326,Tirunelveli,8.5495014,77.5805178,0.2,29.18,57.67,2.79
20200327,Tirunelveli,8.5495014,77.5805178,0.0,29.35,59.15,3.07
20200328,Tirunelveli,8.5495014,77.5805178,0.0,29.63,55.7,2.27
20200329,Tirunelveli,8.5495014,77.5805178,0.01,29.76,57.58,1.88
20200330,Tirunelveli,8.5495014,77.5805178,0.81,30.07,56.96,1.93
20200331,Tirunelveli,8.5495014,77.5805178,0.1,29.66,54.51,2.05
20200401,Tirunelveli,8.5495014,77.5805178,0.0,29.14,53.03,2.73
20200402,Tirunelveli,8.5495014,77.5805178,0.0,29.49,56.39,2.42
20200403,Tirunelveli,8.5495014,77.5805178,0.03,29.63,59.17,1.93
20200404,Tirunelveli,8.5495014,77.5805178,0.07,30.3,59.25,1.86
20200405,Tirunelveli,8.5495014,77.5805178,4.06,29.71,63.17,1.01
20200406,Tirunelveli,8.5495014,77.5805178,1.76,29.42,68.09,1.61
20200407,Tirunelveli,8.5495014,77.5805178,0.38,28.31,69.89,1.57
20200408,Tirunelveli,8.5495014,77.5805178,0.78,28.87,67.3,1.58
20200409,Tirunelveli,8.5495014,77.5805178,0.66,29.86,63.63,1.27
20200410,Tirunelveli,8.5495014,77.5805178,4.25,29.49,65.89,1.65
20200411,Tirunelveli,8.5495014,77.5805178,4.32,28.41,70.83,1.87
20200412,Tirunelveli,8.5495014,77.5805178,0.29,29.54,64.64,2.35
20200413,Tirunelveli,8.5495014,77.5805178,0.06,29.77,63.2,1.98
20200414,Tirunelveli,8.5495014,77.5805178,0.97,29.9,62.35,1.8
20200415,Tirunelveli,8.5495014,77.5805178,0.48,29.87,63.63,1.79
20200416,Tirunelveli,8.5495014,77.5805178,2.6,30.12,61.76,1.78
20200417,Tirunelveli,8.5495014,77.5805178,1.35,30.04,63.87,1.68
20200418,Tirunelveli,8.5495014,77.5805178,0.07,30.22,62.43,2.09
20200419,Tirunelveli,8.5495014,77.5805178,1.59,30.31,61.89,1.47
20200420,Tirunelveli,8.5495014,77.5805178,0.98,29.12,66.15,1.96
20200421,Tirunelveli,8.5495014,77.5805178,1.42,30.18,63.94,1.97
20200422,Tirunelveli,8.5495014,77.5805178,0.87,30.74,62.19,1.75
20200423,Tirunelveli,8.5495014,77.5805178,1.12,30.72,63.81,2.22
20200424,Tirunelveli,8.5495014,77.5805178,0.78,30.06,63.74,2.86
20200425,Tirunelveli,8.5495014,77.5805178,0.9,30.26,63.79,2.29
20200426,Tirunelveli,8.5495014,77.5805178,0.92,29.79,66.41,0.91
20200427,Tirunelveli,8.5495014,77.5805178,0.39,30.29,65.64,1.17
20200428,Tirunelveli,8.5495014,77.5805178,4.13,29.46,66.71,1.51
20200429,Tirunelveli,8.5495014,77.5805178,6.14,28.23,74.3,2.55
20200430,Tirunelveli,8.5495014,77.5805178,0.37,29.24,67.98,1.21
20200501,Tirunelveli,8.5495014,77.5805178,0.07,30.25,64.42,2.04
20200502,Tirunelveli,8.5495014,77.5805178,0.22,31.2,61.7,1.5
20200503,Tirunelveli,8.5495014,77.5805178,1.11,30.41,65.89,1.17
20200504,Tirunelveli,8.5495014,77.5805178,1.21,29.87,68.36,1.12
20200505,Tirunelveli,8.5495014,77.5805178,1.43,29.22,70.19,1.44
20200506,Tirunelveli,8.5495014,77.5805178,2.41,27.91,77.6,1.88
20200507,Tirunelveli,8.5495014,77.5805178,2.99,28.72,71.64,2.05
20200508,Tirunelveli,8.5495014,77.5805178,13.12,27.28,83.09,1.42
20200509,Tirunelveli,8.5495014,77.5805178,8.39,27.41,83.66,0.99
20200510,Tirunelveli,8.5495014,77.5805178,6.3,28.47,78.73,0.86
20200511,Tirunelveli,8.5495014,77.5805178,7.67,27.2,85.36,0.99
20200512,Tirunelveli,8.5495014,77.5805178,3.32,29.06,71.32,1.25
20200513,Tirunelveli,8.5495014,77.5805178,6.31,29.04,70.11,0.85
20200514,Tirunelveli,8.5495014,77.5805178,0.61,28.84,73.61,1.35
20200515,Tirunelveli,8.5495014,77.5805178,5.21,27.19,85.14,3.18
20200516,Tirunelveli,8.5495014,77.5805178,1.35,27.68,78.27,3.33
20200517,Tirunelveli,8.5495014,77.5805178,0.61,27.77,79.31,4.73
20200518,Tirunelveli,8.5495014,77.5805178,6.5,26.52,82.29,4.98
20200519,Tirunelveli,8.5495014,77.5805178,1.13,27.04,83.29,5.26
20200520,Tirunelveli,8.5495014,77.5805178,1.69,28.47,75.45,5.29
20200521,Tirunelveli,8.5495014,77.5805178,9.38,26.97,77.47,3.94
20200522,Tirunelveli,8.5495014,77.5805178,10.41,27.44,74.6,3.99
20200523,Tirunelveli,8.5495014,77.5805178,0.17,27.91,80.2,3.82
20200524,Tirunelveli,8.5495014,77.5805178,0.36,28.01,82.17,4.79
20200525,Tirunelveli,8.5495014,77.5805178,0.8,27.55,82.03,3.73
20200526,Tirunelveli,8.5495014,77.5805178,1.35,27.62,82.22,3.18
20200527,Tirunelveli,8.5495014,77.5805178,0.33,28.22,79.04,3.26
20200528,Tirunelveli,8.5495014,77.5805178,13.08,27.23,85.61,3.23
20200529,Tirunelveli,8.5495014,77.5805178,8.82,27.08,80.87,2.86
20200530,Tirunelveli,8.5495014,77.5805178,3.49,26.91,81.27,2.72
20200531,Tirunelveli,8.5495014,77.5805178,5.76,26.8,83.54,3.39
20200601,Tirunelveli,8.5495014,77.5805178,11.14,26.73,83.29,2.99
20200602,Tirunelveli,8.5495014,77.5805178,11.99,26.22,84.38,3.43
20200603,Tirunelveli,8.5495014,77.5805178,4.92,26.1,83.69,3.04
20200604,Tirunelveli,8.5495014,77.5805178,3.27,27.05,79.72,3.58
20200605,Tirunelveli,8.5495014,77.5805178,10.27,26.65,85.08,3.79
20200606,Tirunelveli,8.5495014,77.5805178,6.29,26.32,80.64,4.5
20200607,Tirunelveli,8.5495014,77.5805178,7.17,24.94,86.73,3.62
20200608,Tirunelveli,8.5495014,77.5805178,0.79,26.9,80.38,4.05
20200609,Tirunelveli,8.5495014,77.5805178,0.21,26.73,82.35,4.2
20200610,Tirunelveli,8.5495014,77.5805178,0.48,26.54,84.12,4.3
20200611,Tirunelveli,8.5495014,77.5805178,0.49,26.25,75.69,4.19
20200612,Tirunelveli,8.5495014,77.5805178,1.22,25.96,82.12,3.65
20200613,Tirunelveli,8.5495014,77.5805178,3.07,26.21,84.68,3.54
20200614,Tirunelveli,8.5495014,77.5805178,0.14,26.58,81.2,4.89
20200615,Tirunelveli,8.5495014,77.5805178,0.29,27.08,82.43,4.2
20200616,Tirunelveli,8.5495014,77.5805178,0.64,26.56,86.42,3.63
20200617,Tirunelveli,8.5495014,77.5805178,0.21,26.37,84.4,3.46
20200618,Tirunelveli,8.5495014,77.5805178,0.79,26.33,83.08,3.14
20200619,Tirunelveli,8.5495014,77.5805178,0.5,26.18,83.65,3.43
20200620,Tirunelveli,8.5495014,77.5805178,1.75,26.8,81.17,3.2
20200621,Tirunelveli,8.5495014,77.5805178,0.69,25.3,84.46,4.38
20200622,Tirunelveli,8.5495014,77.5805178,2.44,26.06,78.45,5.33
20200623,Tirunelveli,8.5495014,77.5805178,0.12,26.82,74.43,3.84
20200624,Tirunelveli,8.5495014,77.5805178,2.46,26.91,77.68,3.48
20200625,Tirunelveli,8.5495014,77.5805178,3.5,25.93,80.99,2.87
20200626,Tirunelveli,8.5495014,77.5805178,8.27,25.35,84.05,4.16
20200627,Tirunelveli,8.5495014,77.5805178,1.12,26.03,81.61,4.59
20200628,Tirunelveli,8.5495014,77.5805178,0.36,26.41,83.42,4.41
20200629,Tirunelveli,8.5495014,77.5805178,0.66,26.73,82.75,4.47
20200630,Tirunelveli,8.5495014,77.5805178,0.72,26.45,84.09,3.64
20200701,Tirunelveli,8.5495014,77.5805178,0.15,25.92,82.95,3.04
20200702,Tirunelveli,8.5495014,77.5805178,0.15,26.03,82.55,3.81
20200703,Tirunelveli,8.5495014,77.5805178,1.85,25.38,81.85,4.03
20200704,Tirunelveli,8.5495014,77.5805178,4.28,25.31,82.34,4.13
20200705,Tirunelveli,8.5495014,77.5805178,3.23,25.75,81.11,3.3
20200706,Tirunelveli,8.5495014,77.5805178,2.24,25.61,80.61,4.3
20200707,Tirunelveli,8.5495014,77.5805178,0.3,25.8,81.52,3.92
20200708,Tirunelveli,8.5495014,77.5805178,1.16,25.91,84.51,2.95
20200709,Tirunelveli,8.5495014,77.5805178,1.45,25.49,83.64,2.55
20200710,Tirunelveli,8.5495014,77.5805178,1.39,25.7,83.25,2.65
20200711,Tirunelveli,8.5495014,77.5805178,1.54,25.44,85.25,2.94
20200712,Tirunelveli,8.5495014,77.5805178,0.41,25.89,80.04,4.31
20200713,Tirunelveli,8.5495014,77.5805178,0.22,25.72,82.64,3.72
20200714,Tirunelveli,8.5495014,77.5805178,0.02,26.47,81.29,3.81
20200715,Tirunelveli,8.5495014,77.5805178,0.15,25.78,83.76,4.17
20200716,Tirunelveli,8.5495014,77.5805178,0.8,25.28,84.41,3.72
20200717,Tirunelveli,8.5495014,77.5805178,0.88,26.2,80.88,3.45
20200718,Tirunelveli,8.5495014,77.5805178,0.84,26.38,79.04,3.12
20200719,Tirunelveli,8.5495014,77.5805178,3.92,26.26,80.52,2.83
20200720,Tirunelveli,8.5495014,77.5805178,8.14,25.59,84.73,2.58
20200721,Tirunelveli,8.5495014,77.5805178,7.11,25.27,87.37,2.13
20200722,Tirunelveli,8.5495014,77.5805178,0.35,26.2,82.45,2.58
20200723,Tirunelveli,8.5495014,77.5805178,1.71,25.95,83.51,2.25
20200724,Tirunelveli,8.5495014,77.5805178,4.0,24.98,87.31,3.16
20200725,Tirunelveli,8.5495014,77.5805178,0.64,25.62,80.5,2.87
20200726,Tirunelveli,8.5495014,77.5805178,2.35,25.28,79.02,3.41
20200727,Tirunelveli,8.5495014,77.5805178,0.2,26.39,76.47,3.41
20200728,Tirunelveli,8.5495014,77.5805178,6.82,25.87,81.52,4.34
20200729,Tirunelveli,8.5495014,77.5805178,11.7,24.51,87.15,5.33
20200730,Tirunelveli,8.5495014,77.5805178,4.17,25.72,80.43,4.75
20200731,Tirunelveli,8.5495014,77.5805178,0.9,25.51,85.32,4.73
20200801,Tirunelveli,8.5495014,77.5805178,1.71,25.47,81.64,4.6
20200802,Tirunelveli,8.5495014,77.5805178,4.58,25.24,85.13,4.84
20200803,Tirunelveli,8.5495014,77.5805178,2.12,24.87,85.2,5.03
20200804,Tirunelveli,8.5495014,77.5805178,2.65,25.61,83.2,4.38
20200805,Tirunelveli,8.5495014,77.5805178,5.88,25.72,79.83,5.44
20200806,Tirunelveli,8.5495014,77.5805178,11.36,25.51,83.79,5.77
20200807,Tirunelveli,8.5495014,77.5805178,6.53,25.48,83.5,5.44
20200808,Tirunelveli,8.5495014,77.5805178,7.79,24.74,85.96,4.91
20200809,Tirunelveli,8.5495014,77.5805178,12.95,24.0,88.28,4.72
20200810,Tirunelveli,8.5495014,77.5805178,3.17,25.15,86.77,4.32
20200811,Tirunelveli,8.5495014,77.5805178,0.22,25.73,83.3,4.67
20200812,Tirunelveli,8.5495014,77.5805178,0.2,25.78,82.04,4.32
20200813,Tirunelveli,8.5495014,77.5805178,0.01,25.85,82.34,4.0
20200814,Tirunelveli,8.5495014,77.5805178,0.01,25.36,83.91,3.66
20200815,Tirunelveli,8.5495014,77.5805178,0.02,25.1,85.99,3.15
20200816,Tirunelveli,8.5495014,77.5805178,0.13,25.54,86.16,3.06
20200817,Tirunelveli,8.5495014,77.5805178,0.07,26.06,82.44,3.06
